1835, 1835, 0, 17789.3166666667, 3315, 0.18634779863195, 0.31411, 0.165229180961002, 0.834770819038998, 1e+05, 16522.9180961002, 88667.0957070658, 4025016.7683092, 40.250167683092
1835, 1835, 1, 15431.9866666667, 865.94, 0.0561133196071536, 0.5, 0.0545819328847836, 0.945418067115216, 83477.0819038998, 4556.34048189624, 81198.9116629517, 3936349.67260213, 47.1548547556289
1835, 1835, 2, 14136.9383333333, 582.06, 0.0411729885407767, 0.5, 0.0403424783415452, 0.959657521658455, 78920.7414220036, 3183.85830151587, 77328.8122712456, 3855150.76093918, 48.8483849933059
1835, 1835, 3, 13247.135, 366.21, 0.0276444680302571, 0.5, 0.0272675693062819, 0.972732430693718, 75736.8831204877, 2065.16070952967, 74704.3027657229, 3777821.94866793, 49.8808743245731
1835, 1835, 4, 12985.0966666667, 242.79, 0.0186975889539007, 0.5, 0.0185244080700467, 0.981475591929953, 73671.722410958, 1364.72504916379, 72989.3598863761, 3703117.64590221, 50.2651156334496
1835, 1835, 5, 12973.2766666667, 202, 0.0155704688329831, 0.5, 0.0154501855169553, 0.984549814483045, 72306.9973617942, 1117.15652341372, 71748.4191000874, 3630128.28601583, 50.2043843399025
1835, 1835, 6, 12990.315, 180.12, 0.0138657145727413, 0.5, 0.0137702474126315, 0.986229752587368, 71189.8408383805, 980.301721610359, 70699.6899775753, 3558379.86691575, 49.9843773354431
1835, 1835, 7, 13165.84, 161.22, 0.0122453257824795, 0.5, 0.0121708080278112, 0.987829191972189, 70209.5391167702, 854.506822311312, 69782.2857056145, 3487680.17693817, 49.6753036811362
1835, 1835, 8, 13437.9983333333, 145.29, 0.0108118781083343, 0.5, 0.010753744023539, 0.989246255976461, 69355.0322944589, 745.826264038889, 68982.1191624394, 3417897.89123256, 49.2811808769878
1835, 1835, 9, 13633.145, 132.36, 0.00970869157483471, 0.5, 0.00966178990570703, 0.990338210094293, 68609.20603042, 662.887734263286, 68277.7621632883, 3348915.77207012, 48.8114637354246
1835, 1835, 10, 13871.955, 122.01, 0.0087954437568461, 0.5, 0.00875693320012402, 0.991243066799876, 67946.3182961567, 595.001370513809, 67648.8176108998, 3280638.00990683, 48.2827928307691
1835, 1835, 11, 13946.5866666667, 112.68, 0.00807939624892686, 0.5, 0.00804688924553391, 0.991953110754466, 67351.3169256429, 541.968587841502, 67080.3326317221, 3212989.19229593, 47.7049200959668
1835, 1835, 12, 13742.4883333333, 103.98, 0.00756631531916891, 0.5, 0.00753779863851321, 0.992462201361487, 66809.3483378014, 503.595414940634, 66557.550630331, 3145908.85966421, 47.0878542888619
1835, 1835, 13, 13498.1416666667, 95.9, 0.0071046816938381, 0.5, 0.00707953278036531, 0.992920467219635, 66305.7529228607, 469.413751344195, 66071.0460471886, 3079351.30903388, 46.4416913056753
1835, 1835, 14, 13223.8483333333, 88.44, 0.00668791699440997, 0.5, 0.00666562741298313, 0.993334372587017, 65836.3391715165, 438.840507152115, 65616.9189179405, 3013280.26298669, 45.7692560203948
1835, 1835, 15, 13059.67, 81.86, 0.00626815225805859, 0.5, 0.0062485687678427, 0.993751431232157, 65397.4986643644, 408.640767649182, 65193.1782805398, 2947663.34406875, 45.0730288507953
1835, 1835, 16, 12920.065, 77.09, 0.00596668824808544, 0.5, 0.00594894051136657, 0.994051059488633, 64988.8578967152, 386.614849529215, 64795.5504719506, 2882470.16578821, 44.3532977663529
1835, 1835, 17, 12676.83, 74.35, 0.00586503092650134, 0.5, 0.00584788192233683, 0.994152118077663, 64602.243047186, 377.786289258049, 64413.349902557, 2817674.61531626, 43.6157396773081
1835, 1835, 18, 12333.8316666667, 73.67, 0.00597300190167992, 0.5, 0.00595521664151757, 0.994044783358482, 64224.456757928, 382.470553677238, 64033.2214810893, 2753261.2654137, 42.8693585652452
1835, 1835, 19, 11770.1166666667, 75.03, 0.00637461820684304, 0.5, 0.00635436488180878, 0.993645635118191, 63841.9862042507, 405.675275121212, 63639.1485666901, 2689228.04393261, 42.1231888890317
1835, 1835, 20, 11022.3766666667, 77.99, 0.00707560650107826, 0.5, 0.00705066264385836, 0.992949337356142, 63436.3109291295, 447.268027732198, 63212.6769152634, 2625588.89536592, 41.389369225761
1835, 1835, 21, 10423.44, 80.75, 0.0077469626150292, 0.5, 0.0077170706859783, 0.992282929314022, 62989.0429013973, 486.090896512203, 62745.9974531412, 2562376.21845066, 40.6797134933735
1835, 1835, 22, 10122.44, 82.85, 0.00818478548650325, 0.5, 0.00815142664724492, 0.991848573352755, 62502.9520048851, 509.488228504091, 62248.2078906331, 2499630.22099751, 39.992194621498
1835, 1835, 23, 9958.62833333333, 84.31, 0.0084660253579099, 0.5, 0.00843033962339617, 0.991569660376604, 61993.463776381, 522.6259540656, 61732.1507993482, 2437382.01310688, 39.3167580036962
1835, 1835, 24, 9825.29833333333, 85.1, 0.00866131460978539, 0.5, 0.00862396716339209, 0.991376032836608, 61470.8378223154, 530.122486885849, 61205.7765788725, 2375649.86230753, 38.6467786428171
1835, 1835, 25, 9497.97, 85.31, 0.00898191929433342, 0.5, 0.00894176220111366, 0.991058237798886, 60940.7153354296, 544.917384895172, 60668.256642982, 2314444.08572866, 37.978616972077
1835, 1835, 26, 9211.59, 85.21, 0.00925030315070471, 0.5, 0.00920771606822636, 0.990792283931774, 60395.7979505344, 556.107359242488, 60117.7442709132, 2253775.82908568, 37.3167654963608
